Questions,Category
"""who is heisman trophy named after""","qanda_dataset"
"""what is sado masochism""","qanda_dataset"
"""where are Giant Panda Bears found?""","qanda_dataset"
"""where is loxahatchee fl at""","qanda_dataset"
"""where is loxahatchee fl at""","qanda_dataset"
"""what is the format of the canadian citizenship test""","qanda_dataset"
"""what is chicken chow mein""","qanda_dataset"
"""What is up with Kent Hovind""","qanda_dataset"
"""what is the oath of allegiance of the united states""","qanda_dataset"
"""what is that dot on the forehead of indian women\""","qanda_dataset"
"""where is good morning america studio""","qanda_dataset"
"""what is primary medicine""","qanda_dataset"
"""what is primary medicine""","qanda_dataset"
"""where is Desmanthus Illinoensis found""","qanda_dataset"
"""when was the first super bowl""","qanda_dataset"
"""what is the origin of fiona""","qanda_dataset"
"""what is the official language of america?""","qanda_dataset"
"""what is auto quarter panel""","qanda_dataset"
"""when was pearl harbor bombed""","qanda_dataset"
"""what is the la tour de france""","qanda_dataset"
"""what is the social norm approach?""","qanda_dataset"
"""what is associates arts degree""","qanda_dataset"
"""what is vat tax?""","qanda_dataset"
"""what is high sticking in hockey""","qanda_dataset"
"""what is an sd memory card reader""","qanda_dataset"
"""What was Captain Ahab's Ship in the novel Moby Dick""","qanda_dataset"
"""when was the trogan war""","qanda_dataset"
"""where is the palatine canal""","qanda_dataset"
"""what is the lowest temperature ever recorded in antarctica""","qanda_dataset"
"""what is oregon institute of technology like""","qanda_dataset"
"""When Is Passover Over""","qanda_dataset"
"""when is halley's comet next""","qanda_dataset"
"""what is soy made from""","qanda_dataset"
"""what is linkedin used for""","qanda_dataset"
"""where is rashard lewis from???""","qanda_dataset"
"""what is doxycycline hyclate used for""","qanda_dataset"
"""what is sodium hypochlorite solution""","qanda_dataset"
"""what is sodium hypochlorite solution""","qanda_dataset"
"""what is captcha code""","qanda_dataset"
"""when was jacques cousteau born""","qanda_dataset"
"""where was the fugitive slave law made""","qanda_dataset"
"""who is in the group trinity 5 7""","qanda_dataset"
"""what is eic earned income credit""","qanda_dataset"
"""when is international men's day""","qanda_dataset"
"""where is valley village ca""","qanda_dataset"
"""What is sign of cancer""","qanda_dataset"
"""when was the patriot act enacted""","qanda_dataset"
"""when was the tacoma bridge collapse?""","qanda_dataset"
"""what is brown flax""","qanda_dataset"
"""what is a gsm cell phone""","qanda_dataset"
"""what was the cash and carry lend lease""","qanda_dataset"
"""what was the cash and carry lend lease""","qanda_dataset"
"""what is el morro in puerto rico""","qanda_dataset"
"""where are poison dart frog seen""","qanda_dataset"
"""where were the Winter Olympics in 2006""","qanda_dataset"
"""when was the lady gaga judas song released""","qanda_dataset"
"""when was the lady gaga judas song released""","qanda_dataset"
"""what is mpeg4  avc or sp/asp""","qanda_dataset"
"""WHAT IS NON BINDING?""","qanda_dataset"
"""who was mr big on sex and the city""","qanda_dataset"
"""what is the actresses name that played in walk that line?""","qanda_dataset"
"""what is the definition of a map""","qanda_dataset"
"""where is university of nelson mandela metropolitan located""","qanda_dataset"
"""when was How the west was won filmed?""","qanda_dataset"
"""who is on blink 182 album cover""","qanda_dataset"
"""What is the name of the late Major League  old professor""","qanda_dataset"
"""when was the constitution written""","qanda_dataset"
"""what is the use of a sales invoice?""","qanda_dataset"
"""what was the actress who played the pink power ranger""","qanda_dataset"
"""what is squash the sport""","qanda_dataset"
"""where is the world cup in 2010""","qanda_dataset"
"""when was the great fire in chicago""","qanda_dataset"
"""what is hosting a website""","qanda_dataset"
"""when was the first nfl madden game released""","qanda_dataset"
"""what is pci Interface""","qanda_dataset"
"""what is jagger bombs""","qanda_dataset"
"""what is the name of mountains along california""","qanda_dataset"
"""who is the author of tree grows in brooklyn""","qanda_dataset"
"""where is al jazeera based""","qanda_dataset"
"""what is the purpose of child support?""","qanda_dataset"
"""where was martin luther king shot?""","qanda_dataset"
"""who is the mayor of chicago 2011""","qanda_dataset"
"""when is the wv state fair""","qanda_dataset"
"""when was the state of utah established""","qanda_dataset"
"""what is the location of coldwater ms""","qanda_dataset"
"""what is the location of coldwater ms""","qanda_dataset"
"""what is the function of the hard palate""","qanda_dataset"
"""where is Chayanne from?""","qanda_dataset"
"""when is world war hulk movie come""","qanda_dataset"
"""WHERE WAS JOHN WAYNE BORN""","qanda_dataset"
"""what is the difference between alpha lipoic acid and lipoic acid""","qanda_dataset"
"""what is the organic layer in an amoled screen""","qanda_dataset"
"""what is eggnog made of""","qanda_dataset"
"""what is gravy made of""","qanda_dataset"
"""what is gravy made of""","qanda_dataset"
"""what is bourbon made of""","qanda_dataset"
"""what is cta used for""","qanda_dataset"
"""what is vitamin b12 used for""","qanda_dataset"
"""what is vitamin b12 used for""","qanda_dataset"
"""What is the the North American Free Trade Agreement?""","qanda_dataset"
"""what is tmz stand for""","qanda_dataset"
"""what is impingement of the shoulder""","qanda_dataset"
"""where is La Palma africa""","qanda_dataset"
"""where was hillary clinton born""","qanda_dataset"
"""who was the first one to invent medicine""","qanda_dataset"
"""When was 27th amendment proposed""","qanda_dataset"
"""what is singapore's currency""","qanda_dataset"
"""Who was Daniel J Daly?""","qanda_dataset"
"""where was paul revere born""","qanda_dataset"
"""what is the plot of the shawshank redemption?""","qanda_dataset"
"""what is an information technology manager""","qanda_dataset"
"""what is the scientific name of a cardinal bird""","qanda_dataset"
"""where are kenworth trucks built""","qanda_dataset"
"""what is the type of democracy in which all citizens have the right to make  government decisions""","qanda_dataset"
"""when is the feast of St. Rita""","qanda_dataset"
"""where is j.cole from""","qanda_dataset"
"""what is ratchet from ratchet and clank""","qanda_dataset"
"""where was the first real roller coaster""","qanda_dataset"
"""what is in a will""","qanda_dataset"
"""what is the gdp for greenland 2010?""","qanda_dataset"
"""What is hydrogen in""","qanda_dataset"
"""where is UWA on world list of universities""","qanda_dataset"
"""what is bracketing in photography""","qanda_dataset"
"""What is the disk defragmenter tool""","qanda_dataset"
"""what is level of agreement mean""","qanda_dataset"
"""when was purple haze by jimi hendrix made?""","qanda_dataset"
"""where was martin luther born""","qanda_dataset"
"""who is the actor that plays harry potter""","qanda_dataset"
"""what is the concept of wellness ?""","qanda_dataset"
"""what is the mortality rate of sepsis""","qanda_dataset"
"""where is kos from?""","qanda_dataset"
"""what is the defensive line in football called""","qanda_dataset"
"""what is the measurements of saturn's moons""","qanda_dataset"
"""what is the @ sign called?""","qanda_dataset"
"""who is the book the catcher in the rye by?""","qanda_dataset"
"""who are the girls from the bad girls club?""","qanda_dataset"
"""what is prince williams last name""","qanda_dataset"
"""what is IBRIX""","qanda_dataset"
"""what is bilirubin total""","qanda_dataset"
"""what was bernie madoff selling""","qanda_dataset"
"""what is quasi judicial agency""","qanda_dataset"
"""who is inventor of the radio""","qanda_dataset"
"""who is the founder of twitter""","qanda_dataset"
"""what is scurvy disease""","qanda_dataset"
"""what is google openid""","qanda_dataset"
"""who is bj's wholesale club""","qanda_dataset"
"""what is atherosclerotic heart disease""","qanda_dataset"
"""what is atherosclerotic heart disease""","qanda_dataset"
"""what is atherosclerotic heart disease""","qanda_dataset"
"""what is atherosclerotic heart disease""","qanda_dataset"
"""what was the name of the uss john kennedy before""","qanda_dataset"
"""what is the name of the wizard of oz""","qanda_dataset"
"""what is the name of the wizard of oz""","qanda_dataset"
"""what were 3 important things that douglas MacArthur did?""","qanda_dataset"
"""what is homebrew for wii""","qanda_dataset"
"""what is homebrew for wii""","qanda_dataset"
"""what is santa's wife's name""","qanda_dataset"
"""when was Saddle Creek founded""","qanda_dataset"
"""what is korean money called""","qanda_dataset"
"""what is three phase electrical""","qanda_dataset"
"""What is the significance of Good Friday?""","qanda_dataset"
"""What is the significance of Good Friday?""","qanda_dataset"
"""What is the significance of Good Friday?""","qanda_dataset"
"""Who is the highest scoring NBA player""","qanda_dataset"
"""where is the great basin located on a us map""","qanda_dataset"
"""what is direct marketing channel""","qanda_dataset"
"""what was the date of pearl harbor""","qanda_dataset"
"""what is disney's magic kingdom""","qanda_dataset"
"""what is the kanji for language""","qanda_dataset"
"""what is in fruitcake""","qanda_dataset"
"""what is the name of the family who own the biltmore estates in nc""","qanda_dataset"
"""who was the congressman who was caught with an escort in ny""","qanda_dataset"
"""where are the kidneys in your body""","qanda_dataset"
"""what is lockton affinity""","qanda_dataset"
"""what is lockton affinity""","qanda_dataset"
"""what is white chocolate made of""","qanda_dataset"
"""what is the latest season of psych""","qanda_dataset"
"""what is the main component of vaccines""","qanda_dataset"
"""what is the name of chris cornell's band?""","qanda_dataset"
"""what is preciosa crystal?""","qanda_dataset"
"""where is the chupacabra found""","qanda_dataset"
"""What is the purpose of North American Free Trade Agreement""","qanda_dataset"
"""who are all of the jonas brothers""","qanda_dataset"
"""what is in the alpine mountain systems""","qanda_dataset"
"""what is in the alpine mountain systems""","qanda_dataset"
"""who is mary matalin married to""","qanda_dataset"
"""where is basque spoken""","qanda_dataset"
"""where is the brisket from""","qanda_dataset"
"""what is human chorionic""","qanda_dataset"
"""where is dear john filmed at""","qanda_dataset"
"""what is busiest airport in US""","qanda_dataset"
"""where is osaka japan""","qanda_dataset"
"""where is osaka japan""","qanda_dataset"
"""what is surname and given name""","qanda_dataset"
"""what is melissa and joey about""","qanda_dataset"
"""What is an economic feature?""","qanda_dataset"
"""What is an economic feature?""","qanda_dataset"
"""What is an economic feature?""","qanda_dataset"
"""what is the average american income""","qanda_dataset"
"""When was Apple Computer founded""","qanda_dataset"
"""what is section eight housing""","qanda_dataset"
"""what is section eight housing""","qanda_dataset"
